db_question_ids,imported_in_current_db,grade,source_lesson,source_url,source_question_number,matched_lesson_id,matched_chapter,matched_lesson,match_score,risk_flags,correct_answer,text,choices
993,true,5,Trắc nghiệm Ôn tập số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-30-on-tap-so-thap-phan.jsp,5,217,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",12. Bài 12. Phân số thập phân,60,low_score|ambiguous_match,A,Điền số thập phân thích hợp vào ô trống,A. 5 yến 8 kg = …… tạ | B. 645 ml = …… l
993,true,5,Trắc nghiệm Ôn tập số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-30-on-tap-so-thap-phan.jsp,6,217,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",12. Bài 12. Phân số thập phân,60,low_score|ambiguous_match,A,Điền số thập phân thích hợp vào ô trống,A. 5 cm 2 = …… dm 2 | B. 54 ha = …… km 2
994,true,5,Trắc nghiệm Ôn tập số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-30-on-tap-so-thap-phan.jsp,10,217,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",12. Bài 12. Phân số thập phân,60,low_score|ambiguous_match,A,Bác Hoa đi chợ mua các loại quả như sau:,A. Điền số thập phân thích hợp vào ô trống | B. Em hãy chọn đáp án đúng nhất | C. Quả chuối | D. Quả mận
995,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-31-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,1,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,D,"Em hãy chọn đáp án đúng nhất Kết quả của phép tính 54,26 + 8,5 là:","A. 139,26 | B. 130,76 | C. 55,11 | D. 62,76"
996,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-31-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,2,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,C,"Em hãy chọn đáp án đúng nhất Kết quả của phép tính 5,7 – 1,64 là:","A. 3,96 | B. 4,14 | C. 4,06 | D. 3,16"
997,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-31-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,3,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,B,"Em hãy chọn đáp án đúng nhất Kết quả của phép tính 1,54 × 5 là:","A. 6,9 | B. 7,7 | C. 7,26 | D. 6,28"
998,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-31-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,4,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,D,"Em hãy chọn đáp án đúng nhất Kết quả của phép tính 3,76 : 1,6 là:","A. 2,15 | B. 2,7 | C. 2,53 | D. 2,35"
999,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-31-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,6,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,B,"Em hãy chọn đáp án đúng nhất Kết quả của phép tính 24,5 + 9,3 × 2,8 là:","A. 45,54 | B. 50,54 | C. 52,99 | D. 47,59"
1000,true,5,Trắc nghiệm Ôn tập các phép tính với số thập phân,https://vietjack.com/toan-5-kn/trac-nghiem-bai-31-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp,7,227,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,A,Điền số thích hợp vào ô trống,"A. 25,84 × 0,1 = ..... | B. 63,19 : 0,01 = ....."
1001,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,1,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,B,Em hãy chọn đáp án đúng nhất Tỉ số của số cà rốt và số bắp cải là:,A. 31 14 | B. 4 3 | C. 3 4 | D. 51 100
1002,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,2,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,D,"Em hãy chọn đáp án đúng nhất Lớp 5A có 40 học sinh, trong đó có 24 học sinh nữ. Tỉ số giữa học sinh nữ và học sinh cả lớp là:",A. 26 40 | B. 2 3 | C. 13 20 | D. 3 5
1003,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,3,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,C,Em hãy chọn đáp án đúng nhất Khu vườn nhà bạn Hoa trồng 25 cây hoa hồng và 28 cây hoa lan. Vậy tỉ số của số cây hoa lan và số cây hoa cả khu vườn là:,A. 28 25 | B. 25 28 | C. 28 53 | D. 25 53
1004,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,4,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,D,"Em hãy chọn đáp án đúng nhất Cửa hàng cô Mai nhập về 100 chai nước trái cây, trong đó có 20 chai nước ép táo, 35 chai nước ép dâu và 45 chai nước ép cam. Vậy tỉ số 4 9 là:",A. Tỉ số của số chai nước cam và chai nước dâu. | B. Tỉ số của số chai nước dâu và chai nước táo. | C. Tỉ số của số chai nước cam và chai nước táo. | D. Tỉ số của số chai nước táo và chai nước cam.
1005,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,5,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,A,"Em hãy chọn đáp án đúng nhất Trang trại nhà Cúc có 1 500 con gà, trong đó số gà trống là 600 con. Vậy tỉ số giữa số con gà trống và số con gà mái ở trang trại nhà Cúc là",A. 2 3 | B. 3 2 | C. 2 5 | D. 5 2
1006,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,6,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,C,"Em hãy chọn đáp án đúng nhất Tham gia ngày hội trồng cây có 20 bạn của lớp 5A, 24 bạn của lớp 5B và 17 bạn của lớp 5C. Vậy tỉ số 17 24 là:",A. Tỉ số của số bạn lớp 5A và số bạn lớp 5B. | B. Tỉ số của số bạn lớp 5C và số bạn lớp 5A. | C. Tỉ số của số bạn lớp 5C và số bạn lớp 5B. | D. Tỉ số của số bạn lớp 5A và số bạn lớp 5C.
1007,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,7,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,D,Em hãy chọn đáp án đúng nhất Tỉ số của 4 và 5 được viết là:,A. 5 44 | B. 5 44 | C. 5 4 | D. 4 5
1008,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,8,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,A,Em hãy chọn đáp án đúng nhất Tỉ số trận đấu giữa đội tuyển Việt Nam và UAE (Các tiểu vương quốc Ả Rập) tại vòng loại World cup 2022 dưới đây được viết là:,A. 2 3 | B. 3 2 | C. 1 3 | D. 1 2
1009,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,9,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,A,Em hãy chọn đáp án đúng nhất Đáp án đúng biểu diễn tỉ số giữa 8 và 9 là:,A. 8 : 9 | B. 9 : 8 | C. 8 : 1 | D. 1 : 9
1010,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,10,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,C,Em hãy chọn đáp án đúng nhất Nhi có số bánh bằng số bánh của An giảm đi 6 lần. Tỉ số số bánh của Nhi và tổng số phần bánh là:,A. 6 : 1 | B. 1 : 6 | C. 1 : 7 | D. 7 : 1
1011,true,5,Trắc nghiệm Tỉ số,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp,12,212,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,A,"Đúng ghi Đ, sai ghi S. Đàn gà nhà bác Ba có ba loại gồm: 157 con gà ri, 64 con gà mía và 39 con gà Đông Tảo.",A. Tỉ số của số gà ri và số gà Đông Tảo là 39 157 . | B. Tỉ số của số gà mía và số gà ri là 64 : 157.
1065,true,5,Trắc nghiệm Tỉ số phần trăm,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp,1,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,D,"Em hãy chọn đáp án đúng nhất Trong các tỉ số dưới đây, tỉ số phần trăm là:",A. 13 41 | B. 25 11 | C. 100 89 | D. 51 100
1066,true,5,Trắc nghiệm Tỉ số phần trăm,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp,2,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,A,Em hãy chọn đáp án đúng nhất 95% đọc là:,A. Chín mươi lăm phần trăm | B. Chín lăm phần một trăm | C. Chín mươi năm phần một trăm | D. Chín lăm phần trăm
1067,true,5,Trắc nghiệm Tỉ số phần trăm,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp,3,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,B,Em hãy chọn đáp án đúng nhất Tỉ số phần trăm của 12 100 là:,A. 24% | B. 12% | C. 21%. | D. 42%
1068,true,5,Trắc nghiệm Tỉ số phần trăm,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp,4,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,A,Em hãy chọn đáp án đúng nhất. Tỉ số phần trăm 89% được đọc là:,A. Tám mươi chín phần trăm | B. Tám mươi chín phần một trăm | C. Tám mươi chín tỉ số phần trăm | D. Tám mươi chín
1069,true,5,Trắc nghiệm Tỉ số phần trăm,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp,5,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,B,Em hãy chọn đáp án đúng nhất “Một trăm hai mươi phần trăm” được viết là:,A. 122% | B. 120% | C. 20% | D. 100%
1070,true,5,Trắc nghiệm Tỉ số phần trăm,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp,6,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,C,. Em hãy chọn đáp án đúng nhất Phân số 18 100 được biểu diễn dưới dạng tỉ số phần trăm là:,"A. 1,8% | B. 180% | C. 18% | D. 0,18%"
1071,true,5,Trắc nghiệm Tỉ số phần trăm,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp,7,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,A,"Nối tỉ số với tỉ số phần trăm tương ứng. Bài 8. Điền số thích hợp vào ô trống Biểu diễn tỉ số phần trăm dưới dạng phân số (theo mẫu): Tỉ số phần trăm Phân số 25% 25 100 = 1 4 75% ... ... = ... ... 75 100 = 3 4 Bài 9. Điền số thích hợp vào ô trống Biểu diễn số thập phân dưới dạng phân số, tỉ số phần trăm Số thập phân 0,68 …% 0,29 68 100 68% 0,73 73 100 73% Bài 10. Điền số thích hợp vào ô trống Viết các tỉ số dưới đây thành các tỉ số phần trăm 8 25 = ... ... = ... % 3 10 = ... ... = ... % 8 25 = 32 100 = 32 % 3 10 = 30 100 = 30 % Bài 11. Điền số thích hợp vào ô trống 64 800 = ... ... = ... % 12 25 = ... ... = ... % 64 800 = 8 100 = 8 % 12 25 = 48 100 = 48 % Bài 12. Em hãy chọn đáp án đúng nhất Trang trại của ông Hùng có 100 con gà trong đó có 42 con gà trống. Hỏi số con gà trống chiếm bao nhiêu phần trăm?",A. 42% | B. 58% | C. 24% | D. 68%
1072,true,5,Trắc nghiệm Tỉ số phần trăm,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp,13,236,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,C,Em hãy chọn đáp án đúng nhất Một xưởng sản xuất bóng đèn. Cứ sản xuất được 100 bóng đèn có 5 bóng đèn không đạt chuẩn. Hỏi số bóng đèn không đạt chuẩn chiếm bao nhiêu phần trăm?,A. 95% | B. 50% | C. 5% | D. 45%
1106,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,1,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,A,. Em hãy chọn đáp án đúng nhất. Số đo “ Sáu mươi ba mét khối ” được viết là:,A. 63 m 3 | B. 36 m 3 | C. 94 m 3 | D. 46 m 3
1107,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,2,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,A,. Em hãy chọn đáp án đúng nhất. Một thùng xe tải có thể tích khoảng:,A. 28 m 3 | B. 2 cm 3 | C. 28 dm 3 | D. 28 000 m 3
1108,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,3,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,C,. Em hãy chọn đáp án đúng nhất. Số thích hợp điền vào dấu hỏi chấm (?) là: 37 m 3 = ? dm 3,A. 3 700 | B. 370 | C. 37 000 | D. 370 000
1109,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,4,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,D,. Em hãy chọn đáp án đúng nhất. Số thích hợp điền vào ô trống là: 7 4 m 3 = … cm 3,A. 17 500 | B. 175 000 | C. 1 750 | D. 1 750 000
1110,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,5,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,C,". Em hãy chọn đáp án đúng nhất. Trong các số đo dưới đây, số đo lớn nhất là:",A. 30 dm 3 5 cm 3 | B. 3 m 3 500 cm 3 | C. 3 m 3 5 dm 3 | D. 3 500 cm 3
1111,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,6,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,C,"Em hãy chọn đáp án đúng nhất. Trong các phép tính dưới đây, phép tính có kết quả lớn nhất là:","A. 15 m 3 + 15,8 m 3 | B. 1,2 m 3 × 12 | C. 209 m 3 – 27,1 m 3 | D. 132,4 m 3 : 33,1"
1112,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,7,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,B,"Em hãy chọn đáp án đúng nhất. Một bể nước có thể tích 5 m 3 , lượng nước trong bể bằng 60% thể tích bể. Người ta đã lấy ra một số lít nước, khi đó lượng nước trong bể còn lại bằng 52% thể tích của bể. Biết 1 l = 1 dm 3 . Số lít nước đã lấy ra là:",A. 300 l | B. 400 l | C. 500 l | D. 600 l
1113,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,8,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,C,". Em hãy chọn đáp án đúng nhất. Một bể chứa nước có thể tích là 25,6 m 3 . Biết lượng nước trong bể chiếm 60%. Vậy cần đổ thêm số mét khối nước vào bể để bể đầy nước là:","A. 14,9 m 3 | B. 15,9 m 3 | C. 10,24 m 3 | D. 1,6 m 3"
1114,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,9,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,A,"Em hãy chọn đáp án đúng nhất. Một hình được ghép bởi 11 hình lập phương, biết mỗi hình lập phương có thể tích 1 m 3 . Hỏi thể tích hình được ghép là bao nhiêu?",A. 11 m 3 | B. 12 dm 3 | C. 9 m 3 | D. 10 m 3
1115,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,10,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,B,"Em hãy chọn đáp án đúng nhất. Tháng này gia đình Hùng dùng hết 14 m 3 nước và ít hơn tháng trước 7 m 3 . Vậy trong 30 ngày của tháng trước, trung bình mỗi ngày gia đình Hùng dùng hết số mét khối nước là:","A. 0,6 m 3 | B. 0,7 m 3 | C. 6 m 3 | D. 18 m 3"
1104,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,12,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,A,. Điền số thích hợp vào ô trống,"A. 19,42 m 3 = ………dm 3 | B. 530 000 cm 3 = ……… m 3"
1104,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,13,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,A,. Điền số thích hợp vào ô trống,"A. 56,47 m 3 – 14,35 m 3 = … m 3 | B. 43,5 m 3 : 5 = … m 3"
1116,true,5,Trắc nghiệm Mét khối,https://vietjack.com/toan-5-kn/trac-nghiem-bai-47-met-khoi.jsp,14,252,Chủ đề 3. Hình học và đo lường,14. Bài 63. Xăng-ti-mét khối. Đề-xi-mét khối,92,ambiguous_match,A,. Điền dấu >; <; = thích hợp vào ô trống,"A. 0,125 m 3 …… 12 500 cm 3 | B. 0,0015 m 3 …… 105 dm 3 : 100"
1117,true,5,"Trắc nghiệm Hình khai triển của hình lập phương, hình hộp chữ nhật và hình trụ",https://vietjack.com/toan-5-kn/trac-nghiem-bai-49-hinh-khai-trien-cua-hinh-lap-phuong-hinh.jsp,5,249,Chủ đề 3. Hình học và đo lường,"10. Bài 59. Hình khai triển của hình hộp chữ nhật, Hình lập phương, hình trụ",62,low_score,C,. Em hãy chọn đáp án đúng nhất. Hình bên là hình khai triển của hình:,A. Hình lập phương | B. Hình hộp chữ nhật | C. Hình trụ | D. Hình tam giác
1118,true,5,"Trắc nghiệm Hình khai triển của hình lập phương, hình hộp chữ nhật và hình trụ",https://vietjack.com/toan-5-kn/trac-nghiem-bai-49-hinh-khai-trien-cua-hinh-lap-phuong-hinh.jsp,6,249,Chủ đề 3. Hình học và đo lường,"10. Bài 59. Hình khai triển của hình hộp chữ nhật, Hình lập phương, hình trụ",62,low_score,B,Cái lon bia Hà Nội có hình khối là:,A. Hình tròn | B. Hình trụ | C. Hình lập phương | D. Hình hộp chữ nhật
1119,true,5,"Trắc nghiệm Hình khai triển của hình lập phương, hình hộp chữ nhật và hình trụ",https://vietjack.com/toan-5-kn/trac-nghiem-bai-49-hinh-khai-trien-cua-hinh-lap-phuong-hinh.jsp,7,249,Chủ đề 3. Hình học và đo lường,"10. Bài 59. Hình khai triển của hình hộp chữ nhật, Hình lập phương, hình trụ",62,low_score,D,Em hãy chọn đáp án đúng nhất. Em hãy cho biết hình nào dưới đây là hình khai triển của hình lập phương?,"A. Hình 1, hình 3, hình 4 | B. Hình 2, hình 3, hình 4 | C. Hình 1, hình 2, hình 3 | D. Hình 1, hình 2, hình 4"
1120,true,5,"Trắc nghiệm Hình khai triển của hình lập phương, hình hộp chữ nhật và hình trụ",https://vietjack.com/toan-5-kn/trac-nghiem-bai-49-hinh-khai-trien-cua-hinh-lap-phuong-hinh.jsp,8,249,Chủ đề 3. Hình học và đo lường,"10. Bài 59. Hình khai triển của hình hộp chữ nhật, Hình lập phương, hình trụ",62,low_score,B,Em hãy chọn đáp án đúng nhất. Hình dưới đây là hình khai triển của hình gì?,A. Hình lập phương | B. Hình hộp chữ nhật | C. Hình trụ | D. Hình tam giác
1121,true,5,"Trắc nghiệm Hình khai triển của hình lập phương, hình hộp chữ nhật và hình trụ",https://vietjack.com/toan-5-kn/trac-nghiem-bai-49-hinh-khai-trien-cua-hinh-lap-phuong-hinh.jsp,9,249,Chủ đề 3. Hình học và đo lường,"10. Bài 59. Hình khai triển của hình hộp chữ nhật, Hình lập phương, hình trụ",62,low_score,C,Em hãy chọn đáp án đúng nhất. Hình khai triển của hình lập phương gồm mấy hình vuông?,A. 2 | B. 5 | C. 6 | D. 4
1122,true,5,"Trắc nghiệm Hình khai triển của hình lập phương, hình hộp chữ nhật và hình trụ",https://vietjack.com/toan-5-kn/trac-nghiem-bai-49-hinh-khai-trien-cua-hinh-lap-phuong-hinh.jsp,10,249,Chủ đề 3. Hình học và đo lường,"10. Bài 59. Hình khai triển của hình hộp chữ nhật, Hình lập phương, hình trụ",62,low_score,A,Em hãy chọn đáp án đúng nhất. Hình khai triển của hình trụ gồm mấy hình tròn?,A. 2 | B. 5 | C. 6 | D. 4
1123,true,5,"Trắc nghiệm Hình khai triển của hình lập phương, hình hộp chữ nhật và hình trụ",https://vietjack.com/toan-5-kn/trac-nghiem-bai-49-hinh-khai-trien-cua-hinh-lap-phuong-hinh.jsp,12,249,Chủ đề 3. Hình học và đo lường,"10. Bài 59. Hình khai triển của hình hộp chữ nhật, Hình lập phương, hình trụ",62,low_score,A,Điền số thích hợp vào chỗ chấm. Hoa gấp tấm bìa như hình vẽ thành một xúc xắc. Vậy khi đó:,A. Mặt trên của xúc xắc là mặt có 1 chấm thì mặt dưới có ……….chấm. | B. Mặt trên của xúc xắc là mặt 3 chấm thì mặt dưới có ……….chấm.
1124,true,5,Trắc nghiệm Diện tích xung quanh và diện tích toàn phần của hình hộp chữ nhật,https://vietjack.com/toan-5-kn/trac-nghiem-bai-50-dien-tich-xung-quanh-va-dien-tich-toan-phan.jsp,1,250,Chủ đề 3. Hình học và đo lường,"11. Bài 60. Diện tích xung quanh, diện tích toàn phần của hình hộp chữ nhật và hình lập phương",60,low_score,A,". Em hãy chọn đáp án đúng nhất. Một hình hộp chữ nhật có chiều dài 8 cm, chiều rộng 6 cm và chiều cao 4 cm. Diện tích xung quanh của hình hộp chữ nhật đó là:",A. 112 cm 2 | B. 48 cm 2 | C. 32 cm 2 | D. 72 cm 2
1125,true,5,Trắc nghiệm Diện tích xung quanh và diện tích toàn phần của hình hộp chữ nhật,https://vietjack.com/toan-5-kn/trac-nghiem-bai-50-dien-tich-xung-quanh-va-dien-tich-toan-phan.jsp,2,250,Chủ đề 3. Hình học và đo lường,"11. Bài 60. Diện tích xung quanh, diện tích toàn phần của hình hộp chữ nhật và hình lập phương",60,low_score,B,". Em hãy chọn đáp án đúng nhất. Một hình hộp chữ nhật có chiều dài 45 cm, chiều rộng 15 cm và chiều cao 36 cm. Diện tích toàn phần của hình hộp chữ nhật đó là:","A. 43,2 dm 2 | B. 56,7 dm 2 | C. 52,2 dm 2 | D. 49,95 dm 2"
1126,true,5,Trắc nghiệm Diện tích xung quanh và diện tích toàn phần của hình hộp chữ nhật,https://vietjack.com/toan-5-kn/trac-nghiem-bai-50-dien-tich-xung-quanh-va-dien-tich-toan-phan.jsp,3,250,Chủ đề 3. Hình học và đo lường,"11. Bài 60. Diện tích xung quanh, diện tích toàn phần của hình hộp chữ nhật và hình lập phương",60,low_score,B,"Em hãy chọn đáp án đúng nhất. Một hình hộp chữ nhật có chiều cao 6 cm, chiều dài hơn chiều rộng 4 cm, diện tích xung quanh bằng 384 cm. Chiều rộng của hình hộp chữ nhật là:",A. 9 cm | B. 14 cm | C. 12 cm | D. 18 cm
1127,true,5,Trắc nghiệm Diện tích xung quanh và diện tích toàn phần của hình hộp chữ nhật,https://vietjack.com/toan-5-kn/trac-nghiem-bai-50-dien-tich-xung-quanh-va-dien-tich-toan-phan.jsp,4,250,Chủ đề 3. Hình học và đo lường,"11. Bài 60. Diện tích xung quanh, diện tích toàn phần của hình hộp chữ nhật và hình lập phương",60,low_score,D,Em hãy chọn đáp án đúng nhất. Diện tích xung quanh của hình bên là:,A. (a + b) × c : 2 | B. a + b × c | C. (a + b + c) × 2 | D. (a + b) × 2 × c
1128,true,5,Trắc nghiệm Diện tích xung quanh và diện tích toàn phần của hình hộp chữ nhật,https://vietjack.com/toan-5-kn/trac-nghiem-bai-50-dien-tich-xung-quanh-va-dien-tich-toan-phan.jsp,5,250,Chủ đề 3. Hình học và đo lường,"11. Bài 60. Diện tích xung quanh, diện tích toàn phần của hình hộp chữ nhật và hình lập phương",60,low_score,D,"Em hãy chọn đáp án đúng nhất. Muốn tính diện tích xung quanh hình hộp chữ nhật, ta lấy:",A. Chu vi đáy cộng chiều cao (cùng đơn vị đo) | B. Chu vi đáy trừ chiều cao (cùng đơn vị đo) | C. Chu vi đáy chia chiều cao (cùng đơn vị đo) | D. Chu vi đáy nhân chiều cao (cùng đơn vị đo)
